corpus,drama,figure_surface,figure_id,Gender,Age
qd,r1hd.0,VALERIUS,valerius,,
qd,r1hd.0,DAS ANDRE CHOR DER JUNGFRAUEN,das_andre_chor_der_jungfrauen,,
qd,r1hd.0,HERMANN,hermann,,
qd,r1hd.0,HORST,horst,,
qd,r1hd.0,DER MARSE,der_marse,,
qd,r1hd.0,SIEGMUND,siegmund,,
qd,r1hd.0,EIN ANDRER,der_zweite,,
qd,r1hd.0,FLAVIUS,flavius,,
qd,r1hd.0,BERCENNIS,bercennis,,
qd,r1hd.0,SIEGMAR,siegmar,,
qd,r1hd.0,DIE BARDEN,die_barden,,
qd,r1hd.0,EIN ANDRER KRIEGSGEFÄHRTE,ein_andrer,,
qd,r1hd.0,DER AELTESTE,der_aelteste,,
qd,r1hd.0,THUSNELDA,thusnelda,,
qd,r1hd.0,EIN HAUPTMANN,der_hauptmann,,
qd,r1hd.0,KEDMON,kedmon,,
qd,r1hd.0,EINE ANDRE,eine_andre,,
qd,r1hd.0,DER CHERUSKER,der_cherusker,,
qd,r1hd.0,EINE ENTFERNTE STIMME,eine_entfernte_stimme,,
qd,r1hd.0,ZWEI STIMMEN,zwei_stimmen,,
qd,r1hd.0,WERDOMAR,werdomar,,
qd,r1hd.0,DER ZWEITE DRUIDE,der_zweite_druide,,
qd,r1hd.0,EIN OPFERKNABE,ein_opferknabe,,
qd,r1hd.0,EIN DRUIDE,ein_druide,,
qd,r1hd.0,EIN BARDE,der_barde,,
qd,r1hd.0,SEGEST,segest,,
qd,r1hd.0,BRENNO,brenno,,
qd,r1hd.0,EIN ANDRER HAUPTMANN,ein_andrer_hauptmann,,
qd,r1hd.0,DER GEFANGNE,der_gefangne,,
qd,r1hd.0,EIN CHOR JUNGFRAUEN,ein_chor_jungfrauen,,
qd,r1hd.0,ZWEI ANDRE,zwei_andre,,
qd,r1hd.0,DER DRUIDE,der_druide,,
qd,r1hd.0,VIERTES CHOR,viertes_chor,,
qd,r1hd.0,EIN KRIEGSGEFÄHRTE,ein_kriegsgefährte,,
qd,r1hd.0,LICINIUS,licinius,,
qd,r1hd.0,EINIGE DRUIDEN,einige_druiden,,
qd,r1hd.0,DRITTER CHOR,drittes_chor,,
qd,r1hd.0,EINE DER JUNGFRAUEN,eine_der_jungfrauen,,
qd,r1hd.0,EIN ANDERER BARDE,ein_anderer_barde,,
qd,r1hd.0,EIN CHOR,ein_chor,,
qd,r1hd.0,SEIN FÜHRER,sein_führer,,
qd,r1hd.0,ZWEI BARDEN,zwei_barden,,
qd,r1hd.0,DER BRUCTERER,der_bructerer,,
qd,r1hd.0,ZWEITES CHOR,zweites_chor,,
