corpus,drama,figure_surface,figure_id,Gender,Age
qd,n7rr.0,KARL,karl,,
qd,n7rr.0,HERR VON DROMER,dromer,,
qd,n7rr.0,BEDIENTER,bedienter,,
qd,n7rr.0,SOPHIE,sophie,,
qd,n7rr.0,FRITZ,fritz,,
qd,n7rr.0,MONHEIM,graf_monheim,,
qd,n7rr.0,FERDINAND,ferdinand,,
qd,n7rr.0,EIN BEDIENTER,ein_bedienter,,
qd,n7rr.0,GRÄFIN AMALDI,gräfin_amaldi,,
qd,n7rr.0,DER ADJUTANT,adjutant,,
qd,n7rr.0,DER MALER,der_maler,,
qd,n7rr.0,LOTTCHEN,lottchen,,
qd,n7rr.0,ANNE,anne,,
qd,n7rr.0,HAUSVATER,hauvater,,
qd,n7rr.0,DAS KIND,das_kind,,
qd,n7rr.0,BAUER,bauer,,
qd,n7rr.0,AMTMANN,amtmann,,
qd,n7rr.0,KAMMERJUNGFER,kammerjungfer,,
qd,n7rr.0,DIE BEDIENTE,die_bediente,,
