corpus,drama,figure_surface,figure_id,Gender,Age
qd,vnft.0,TAURUS,taurus,,
qd,vnft.0,BOTE 3,bote_3,,
qd,vnft.0,BOTE 5,bote_5,,
qd,vnft.0,LEPIDUS,lepidus,,
qd,vnft.0,SOLDAT 2,soldat_2,,
qd,vnft.0,PROCULEJUS,proculejus,,
qd,vnft.0,VIERTER SOLDAT,vierter_soldat,,
qd,vnft.0,VENTIDIUS,ventidius,,
qd,vnft.0,ERSTE WACHE 2,erste_wache_2,,
qd,vnft.0,DOLABELLA,dolabella,,
qd,vnft.0,DRITTER SOLDAT 1,dritter_soldat_1,,
qd,vnft.0,MARDIAN,mardian,,
qd,vnft.0,ERSTE WACHE 3,erste_wache_3,,
qd,vnft.0,AGRIPPA,agrippa,,
qd,vnft.0,SOLDAT 4,soldat_4,,
qd,vnft.0,BOTE 7,bote_7,,
qd,vnft.0,WACHEN,wachen_pl,,
qd,vnft.0,DRITTE WACHE,dritte_wache,,
qd,vnft.0,VARRIUS,varrius,,
qd,vnft.0,THYREUS,thyreus,,
qd,vnft.0,ERSTE WACHE 1,erste_wache_1,,
qd,vnft.0,WAHRSAGER,wahrsager,,
qd,vnft.0,ERSTER DIENER 1,erster_diener_1,,
qd,vnft.0,BOTE 6,bote_6,,
qd,vnft.0,MENAS,menas,,
qd,vnft.0,ERSTER SOLDAT 2,erster_soldat_2,,
qd,vnft.0,ZWEITER BOTE,zweiter_bote,,
qd,vnft.0,ENOBARBUS,enobarbus,,
qd,vnft.0,IRAS,iras,,
qd,vnft.0,CHARMION,charmion,,
qd,vnft.0,DIENER 3,diener_3,,
qd,vnft.0,BOTE 4,bote_4,,
qd,vnft.0,CLEOPATRA,cleopatra,,
qd,vnft.0,EROS,eros,,
qd,vnft.0,POMPEJUS,pompejus,,
qd,vnft.0,GALLUS,gallus,,
qd,vnft.0,SELEUCUS,seleucus,,
qd,vnft.0,DIENER 1,diener_1,,
qd,vnft.0,DEMETRIUS,demetrius,,
qd,vnft.0,ZWEITER DIENER 2,zweiter_diener_2,,
qd,vnft.0,ZWEITER DIENER 1,zweiter_diener_1,,
qd,vnft.0,OCTAVIA,octavia,,
qd,vnft.0,ZWEITER SOLDAT 1,zweiter_soldat_1,,
qd,vnft.0,ERSTER SOLDAT 1,erster_soldat_1,,
qd,vnft.0,SOLDAT 1,soldat_1,,
qd,vnft.0,ALEXAS,alexas,,
qd,vnft.0,ANTONIUS,antonius,,
qd,vnft.0,ZWEITER HAUPTMANN,zweiter_hauptmann,,
qd,vnft.0,MÄCENAS,mäcenas,,
qd,vnft.0,SILIUS,silius,,
qd,vnft.0,ERSTER DIENER 2,erster_diener_2,,
qd,vnft.0,PHILO,philo,,
qd,vnft.0,BOTE 2,bote_2,,
qd,vnft.0,MENECRATES,menecrates,,
qd,vnft.0,EUPHRONIUS,euphronius,,
qd,vnft.0,BOTE 1,bote_1,,
qd,vnft.0,CANIDIUS,canidius,,
qd,vnft.0,ZWEITER SOLDAT 2,zweiter_soldat_2,,
qd,vnft.0,DRITTER SOLDAT 2,dritter_soldat_2,,
qd,vnft.0,ERSTER HAUPTMANN,erster_hauptmann,,
qd,vnft.0,DIENER PL,diener_pl,,
qd,vnft.0,DIENER 2,diener_2,,
qd,vnft.0,ZWEITE WACHE 1,zweite_wache_1,,
qd,vnft.0,SOLDATEN,soldaten_pl,,
qd,vnft.0,SCARUS,scarus,,
qd,vnft.0,CÄSAR,cäsar,,
qd,vnft.0,BAUER,bauer,,
qd,vnft.0,ZWEITE WACHE 2,zweite_wache_2,,
qd,vnft.0,BOTE 8,bote_8,,
qd,vnft.0,DERCETAS,dercetas,,
qd,vnft.0,DIOMEDES,diomedes,,
qd,vnft.0,SOLDAT 3,soldat_3,,
