corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,rfbt.0,emilie,3,
qd,rfbt.0,bartsch,14,
qd,rfbt.0,albertine,0,
qd,rfbt.0,anna,6,
qd,rfbt.0,klinkert,11,
qd,rfbt.0,eduard,9,
qd,rfbt.0,lohmann,13,
qd,rfbt.0,dr,17,
qd,rfbt.0,hasemann,7,
qd,rfbt.0,wilhelm,10,
qd,rfbt.0,zinnow,12,
qd,rfbt.0,körner,8,
qd,rfbt.0,rosa,5,
qd,rfbt.0,frau_klinkert,4,
qd,rfbt.0,franziska,2,
qd,rfbt.0,fritz,15,
qd,rfbt.0,marthe,16,
qd,rfbt.0,frau_gieseke,1,
