corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,r10b.0,die_frau,19,
qd,r10b.0,prinzessin_natalie,3,
qd,r10b.0,feldmarschall_dörfling,7,
qd,r10b.0,zweiter_offizier,15,
qd,r10b.0,der_bauer,18,
qd,r10b.0,graf_sparren,24,
qd,r10b.0,die_hofdamen,20,
qd,r10b.0,ein_heiduck,10,
qd,r10b.0,zweiter_heiduck,30,
qd,r10b.0,stranz,32,
qd,r10b.0,erster_offizier,14,
qd,r10b.0,ein_reitknecht,12,
qd,r10b.0,der_graf_von_hohenzollern,0,
qd,r10b.0,reuter,25,
qd,r10b.0,die_kurfürstin,2,
qd,r10b.0,läufer,27,
qd,r10b.0,graf_truchss,9,
qd,r10b.0,mörner,21,
qd,r10b.0,graf_reuss,26,
qd,r10b.0,ein_hofkavalier,4,
qd,r10b.0,obrist_kottwitz,13,
qd,r10b.0,erster_bedienter,28,
qd,r10b.0,der_prinz_von_homburg,5,
qd,r10b.0,wachtmeister,23,
qd,r10b.0,erster_heiduck,29,
qd,r10b.0,der_kurfürst,1,
qd,r10b.0,oberst_hennings,8,
qd,r10b.0,hofkavalier,17,
qd,r10b.0,erste_hofdame,22,
qd,r10b.0,offizier,31,
qd,r10b.0,der_page,6,
qd,r10b.0,dritter_offizier,16,
qd,r10b.0,rittmeister_von_der_golz,11,
