corpus,drama,figure_surface,figure_id,Gender,Age
qd,q41n.0,EIN DIENER,diener,,
qd,q41n.0,GIANOTTO,gianotto,,
qd,q41n.0,DER WIRTH,der_wirth,,
qd,q41n.0,GRÄFIN,gräfin,,
qd,q41n.0,LEPORELLO,leporello,,
qd,q41n.0,DON,don,,
qd,q41n.0,ERSTER STROLCH,erster_strolch,,
qd,q41n.0,DER FISCHER,der_fischer,,
qd,q41n.0,MARTINA,martina,,
qd,q41n.0,STIMMEN,stimmen,,
qd,q41n.0,GHITA,ghita,,
qd,q41n.0,DER MÖNCH,der_mönch,,
qd,q41n.0,ZWEITER STROLCH,zweiter_strolch,,
qd,q41n.0,BIONDETTA,biondetta,,
