corpus,drama,figure_surface,figure_id,Gender,Age
qd,pkhm.0,EINER DER BAUERN,einer_der_bauern,,
qd,pkhm.0,EIN MÄDCHEN,ein_mädchen,,
qd,pkhm.0,JOHANNES HABUNDUS,johannes_habundus,,
qd,pkhm.0,DER DIENER,der_diener,,
qd,pkhm.0,EIN ANDERES MÄDCHEN,ein_anderes_mädchen,,
qd,pkhm.0,RAPUNZEL,rapunzel,,
qd,pkhm.0,EIN ANDERER BURSCHE,ein_anderer_bursche,,
qd,pkhm.0,PRINZESSIN TRULL,prinzessin_trull,,
qd,pkhm.0,DIE GRÄFIN,die_gräfin,,
qd,pkhm.0,DIE LEUTE,die_leute,,
qd,pkhm.0,DER WIRT,der_wirt,,
qd,pkhm.0,DIE VIER BEAMTEN,die_vier_beamten,,
qd,pkhm.0,DER POLIZIST,der_polizist,,
qd,pkhm.0,DER APOSTEL PETRUS,der_apostel_petrus,,
qd,pkhm.0,DIE JUNGE RASCHKE,die_junge_raschke,,
qd,pkhm.0,EIN BAUERNMÄDCHEN,ein_bauernmädchen,,
qd,pkhm.0,DER GENDARM,der_gendarm,,
qd,pkhm.0,DIE FRAU PASTORIN,die_frau_pastorin,,
qd,pkhm.0,EIN BAUERNBURSCHE,ein_bauernbursche,,
qd,pkhm.0,CHRISTEL,christel,,
qd,pkhm.0,DIE WIRTIN,die_wirtin,,
qd,pkhm.0,DIE ALTE RASCHKE,die_alte_raschke,,
qd,pkhm.0,DER ALTE RASCHKE,der_alte_raschke,,
qd,pkhm.0,EINE STIMME,die_stimme,,
qd,pkhm.0,DER AMTSSEKRETÄR,der_amtssekretär,,
qd,pkhm.0,DER FREMDE,der_fremde,,
qd,pkhm.0,DER JUNGE RASCHKE,hermann_raschke,,
qd,pkhm.0,EIN BAUER,der_bauer,,
qd,pkhm.0,DER DORFPASTOR,der_dorfpastor,,
qd,pkhm.0,DAS ARMSELIGE DORFGESINDEL,das_armselige_dorfgesindel,,
qd,pkhm.0,EINER AUS DEM GESINDEL,einer_aus_dem_gesindel,,
qd,pkhm.0,DER EINE DIENER,der_eine_diener,,
