corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,v3vz.0,frau_wahl,2,
qd,v3vz.0,doktor_mauer,5,
qd,v3vz.0,serknitz,20,
qd,v3vz.0,frau_meinhold,13,
qd,v3vz.0,frau_rhon,27,
qd,v3vz.0,eine_sehr_schöne_engländerin,24,
qd,v3vz.0,rosenstock,14,
qd,v3vz.0,herr,18,
qd,v3vz.0,ein_ehepaar,17,
qd,v3vz.0,erster_tourist,15,
qd,v3vz.0,wanzides,12,
qd,v3vz.0,gustl_wahl,26,
qd,v3vz.0,ein_boy,28,
qd,v3vz.0,adele,9,
qd,v3vz.0,zweiter_tourist,16,
qd,v3vz.0,stimmen_vom_tennisplatz,8,
qd,v3vz.0,friedrich_hofreiter,6,
qd,v3vz.0,kinder,29,
qd,v3vz.0,stanzides,10,
qd,v3vz.0,albert_rhon,23,
qd,v3vz.0,frau_genia,0,
qd,v3vz.0,doktor_meyer,19,
qd,v3vz.0,die_spanierin,22,
qd,v3vz.0,otto_von_aigner,4,
qd,v3vz.0,doktor_von_aigner,21,
qd,v3vz.0,kinderstimme_im_garten,30,
qd,v3vz.0,das_stubenmädchen,1,
qd,v3vz.0,der_führer_penn,25,
qd,v3vz.0,erna,3,
qd,v3vz.0,paul_kreindl,7,
qd,v3vz.0,herr_natter,11,
