corpus,drama,figure_surface,figure_id,Gender,Age
qd,mhq8.0,DIANORA,dianora,,
qd,mhq8.0,DER FREMDE,der_fremde,,
qd,mhq8.0,DOPPELCHOR (MARIENCHOR),doppelchor_marienchor,,
qd,mhq8.0,GINEVRA,ginevra,,
qd,mhq8.0,CHOR DER MÖNCHE,chor_der_mönche,,
qd,mhq8.0,LISA,lisa,,
qd,mhq8.0,SANDRO,sandro,,
qd,mhq8.0,GIOVANNI,giovannis_stimme,,
qd,mhq8.0,DIE FRAU,die_frau,,
qd,mhq8.0,CHOR,chor,,
qd,mhq8.0,ALESSIO,alessio,,
qd,mhq8.0,PIETRO,pietro,,
qd,mhq8.0,MASOLINO,masolino,,
qd,mhq8.0,ARRIGO,arrigo,,
qd,mhq8.0,PICCARDAS STIMME,piccarda,,
qd,mhq8.0,STIMMEN DES VOLKES,stimmen_des_volkes,,
qd,mhq8.0,DER LAIENBRUDER,der_laienbruder,,
qd,mhq8.0,FRANCESCO,francesco,,
