corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,tx4z.0,lerma,8,
qd,tx4z.0,herzog_alba,7,
qd,tx4z.0,einer_von_den_granden,15,
qd,tx4z.0,feria,14,
qd,tx4z.0,medina_sidonia,12,
qd,tx4z.0,carlos,1,
qd,tx4z.0,merkado,23,
qd,tx4z.0,olivarez,5,
qd,tx4z.0,page,9,
qd,tx4z.0,mondekar,4,
qd,tx4z.0,prior,11,
qd,tx4z.0,königin,3,
qd,tx4z.0,ein_dritter,17,
qd,tx4z.0,prinzessin,10,
qd,tx4z.0,könig,6,
qd,tx4z.0,offizier,21,
qd,tx4z.0,domingo,0,
qd,tx4z.0,infantin,19,
qd,tx4z.0,alle_granden,22,
qd,tx4z.0,fuentes,18,
qd,tx4z.0,grossinquisitor,24,
qd,tx4z.0,ein_zweiter,16,
qd,tx4z.0,taxis,20,
qd,tx4z.0,parma,13,
qd,tx4z.0,marquis_von_posa,2,
