corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,wzps.0,zweites_mädchen_der_ersten_gruppe,26,
qd,wzps.0,die_geschmückten_mädchen,22,
qd,wzps.0,knappen,10,
qd,wzps.0,die_gralsritter,12,
qd,wzps.0,zweiter_ritter,1,
qd,wzps.0,knaben,16,
qd,wzps.0,klingsor,20,
qd,wzps.0,eine_altstimme,17,
qd,wzps.0,dritter_knappe,7,
qd,wzps.0,kundry,5,
qd,wzps.0,titurel,13,
qd,wzps.0,amfortas,6,
qd,wzps.0,erster_knappe,3,
qd,wzps.0,parsifal,11,
qd,wzps.0,drittes_mädchen_der_ersten_gruppe,28,
qd,wzps.0,gurnemanz,0,
qd,wzps.0,erstes_mädchen_der_ersten_gruppe,25,
qd,wzps.0,zweiter_zug,30,
qd,wzps.0,die_andern_mädchen,23,
qd,wzps.0,zweiter_knappe,2,
qd,wzps.0,erster_ritter,4,
qd,wzps.0,zweites_mädchen_der_zweiten_gruppe,27,
qd,wzps.0,ritter,9,
qd,wzps.0,jünglinge,15,
qd,wzps.0,mittlere_höhe,18,
qd,wzps.0,vierter_knappe,8,
qd,wzps.0,erstes_mädchen_der_zweiten_gruppe,24,
qd,wzps.0,aus_der_höchsten_höhe,19,
qd,wzps.0,stimmen_aus_der_höhe,14,
qd,wzps.0,die_mädchen,21,
qd,wzps.0,erster_zug,29,
