corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdmd.0,ELEMER,elemer,,
qd,qdmd.0,MILLI,die_fiakermilli,,
qd,qdmd.0,ADELAIDE,adelaide,,
qd,qdmd.0,PICCOLO,piccolo,,
qd,qdmd.0,MATTEO,matteo,,
qd,qdmd.0,WELKO,welko,,
qd,qdmd.0,LAMORAL,lamoral,,
qd,qdmd.0,DIE SPIELER,die_drei_spieler,,
qd,qdmd.0,WALDNER,waldner,,
qd,qdmd.0,ZIMMERKELLNER,zimmerkellner,,
qd,qdmd.0,EINER DER SPIELER,einer_der_spieler,,
qd,qdmd.0,DOMINIK,dominik,,
qd,qdmd.0,MANDRYKA,mandryka,,
qd,qdmd.0,ZDENKA,zdenka,,
qd,qdmd.0,KARTENAUFSCHLÄGERIN,kartenaufschlägerin,,
qd,qdmd.0,Fiaker,fiaker,,
qd,qdmd.0,ARABELLA,arabella,,
qd,qdmd.0,DIE GÄSTE,die_gäste,,
