corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdmw.0,MESSER BRACCIO,messer_braccio,,
qd,qdmw.0,MADONNA DIANORA,dianora,,
qd,qdmw.0,AMME,amme,,
qd,qdmw.0,DER DICHTER,der_dichter,,
