corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,qkp7.0,Das Gericht von St. Petersburg,de,"Immermann, Karl",118555553,,,0,1832,1835,0
