corpus,drama,figure_surface,figure_id,Gender,Age
qd,m08h.0,ABUL,abul,,
qd,m08h.0,STIMMEN,stimmen,,
qd,m08h.0,VIER BEWAFFNETE,vier_bewaffnete,,
qd,m08h.0,BEWOHNER BAGDADS,bewohner_bagdads,,
qd,m08h.0,DIENER NUREDDINS,diener_nureddins,,
qd,m08h.0,BOSTANA,bostana,,
qd,m08h.0,CHOR,chor,,
qd,m08h.0,FREUNDE DES KADI,freunde_des_kadi,,
qd,m08h.0,KLAGEFRAUEN,klagefrauen,,
qd,m08h.0,MARGIANA,margiana,,
qd,m08h.0,DER KALIF,kalif,,
qd,m08h.0,MUEZZIN,muezzin,,
qd,m08h.0,DER KADI,der_kadi,,
qd,m08h.0,STIMME EINES SKLAVEN,stimme_eines_sklaven,,
qd,m08h.0,NUREDDIN,nureddin,,
qd,m08h.0,KADI,kadi,,
qd,m08h.0,DRITTER MUEZZIN,dritter_muezzin,,
