corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,r2rb.0,570,45619,0,584,8797,0
qd,r2rb.0,570,45619,0,8810,9404,0
qd,r2rb.0,570,45619,0,9417,16779,0
qd,r2rb.0,570,45619,0,16792,19202,0
qd,r2rb.0,570,45619,0,19215,32094,0
qd,r2rb.0,570,45619,0,32107,33945,0
qd,r2rb.0,570,45619,0,33959,35628,0
qd,r2rb.0,570,45619,0,35641,45619,0
qd,r2rb.0,45634,96434,0,45648,57074,0
qd,r2rb.0,45634,96434,0,57087,60567,0
qd,r2rb.0,45634,96434,0,60580,67829,0
qd,r2rb.0,45634,96434,0,67842,71963,0
qd,r2rb.0,45634,96434,0,71976,79700,0
qd,r2rb.0,45634,96434,0,79713,84324,0
qd,r2rb.0,45634,96434,0,84337,85682,0
qd,r2rb.0,45634,96434,0,85695,88713,0
qd,r2rb.0,45634,96434,0,88726,93337,0
qd,r2rb.0,45634,96434,0,93350,96434,0
qd,r2rb.0,96449,162286,0,96463,101393,0
qd,r2rb.0,96449,162286,0,101406,112728,0
qd,r2rb.0,96449,162286,0,112742,122396,0
qd,r2rb.0,96449,162286,0,122409,124268,0
qd,r2rb.0,96449,162286,0,124282,130399,0
qd,r2rb.0,96449,162286,0,130412,141979,0
qd,r2rb.0,96449,162286,0,141992,143606,0
qd,r2rb.0,96449,162286,0,143619,146392,0
qd,r2rb.0,96449,162286,0,146405,149451,0
qd,r2rb.0,96449,162286,0,149464,151129,0
qd,r2rb.0,96449,162286,0,151142,153430,0
qd,r2rb.0,96449,162286,0,153443,161130,0
qd,r2rb.0,96449,162286,0,161143,162286,0
