corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,jn6f.0,437,30426,0,451,6973,0
qd,jn6f.0,437,30426,0,6986,9884,0
qd,jn6f.0,437,30426,0,9897,15506,0
qd,jn6f.0,437,30426,0,15519,24343,0
qd,jn6f.0,437,30426,0,24358,27470,0
qd,jn6f.0,437,30426,0,27484,30426,0
qd,jn6f.0,30441,81590,0,30455,35075,0
qd,jn6f.0,30441,81590,0,35089,37767,0
qd,jn6f.0,30441,81590,0,37781,46293,0
qd,jn6f.0,30441,81590,0,46306,46809,0
qd,jn6f.0,30441,81590,0,46822,51757,0
qd,jn6f.0,30441,81590,0,51770,53071,0
qd,jn6f.0,30441,81590,0,53084,54271,0
qd,jn6f.0,30441,81590,0,54284,65870,0
qd,jn6f.0,30441,81590,0,65883,68516,0
qd,jn6f.0,30441,81590,0,68530,72707,0
qd,jn6f.0,30441,81590,0,72720,77733,0
qd,jn6f.0,30441,81590,0,77746,80488,0
qd,jn6f.0,30441,81590,0,80501,81590,0
qd,jn6f.0,81605,115583,0,81619,94273,0
qd,jn6f.0,81605,115583,0,94286,97112,0
qd,jn6f.0,81605,115583,0,97125,106697,0
qd,jn6f.0,81605,115583,0,106710,115583,0
