corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,r0px.0,740,36206,0,754,20203,0
qd,r0px.0,740,36206,0,20216,36206,0
qd,r0px.0,36221,66349,0,36235,45804,0
qd,r0px.0,36221,66349,0,45817,54824,0
qd,r0px.0,36221,66349,0,54837,66349,0
qd,r0px.0,66364,98409,0,66378,80639,0
qd,r0px.0,66364,98409,0,80653,98409,0
qd,r0px.0,98424,128418,0,98438,108289,0
qd,r0px.0,98424,128418,0,108302,112556,0
qd,r0px.0,98424,128418,0,112569,119473,0
qd,r0px.0,98424,128418,0,119487,121753,0
qd,r0px.0,98424,128418,0,121767,128418,0
qd,r0px.0,128433,149836,0,128447,149836,0
