corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vnd5.0,katharine,9,
qd,vnd5.0,mercade,14,
qd,vnd5.0,motte,15,
qd,vnd5.0,schädel,19,
qd,vnd5.0,nathanael,16,
qd,vnd5.0,armado,0,
qd,vnd5.0,longaville,11,
qd,vnd5.0,lord,12,
qd,vnd5.0,biron,1,
qd,vnd5.0,prinzessin,17,
qd,vnd5.0,dumm,4,
qd,vnd5.0,dumain,3,
qd,vnd5.0,winter,20,
qd,vnd5.0,könig,10,
qd,vnd5.0,rosaline,18,
qd,vnd5.0,förster,6,
qd,vnd5.0,holofernes,7,
qd,vnd5.0,maria,13,
qd,vnd5.0,boyet,2,
qd,vnd5.0,jacquenette,8,
qd,vnd5.0,frühling,5,
