corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,sj6r.0,1023,34039,0,1023,2284,0
qd,sj6r.0,1023,34039,0,2297,4010,0
qd,sj6r.0,1023,34039,0,4024,7842,0
qd,sj6r.0,1023,34039,0,7856,8284,0
qd,sj6r.0,1023,34039,0,8298,8759,0
qd,sj6r.0,1023,34039,0,8772,11217,0
qd,sj6r.0,1023,34039,0,11231,14904,0
qd,sj6r.0,1023,34039,0,14917,15260,0
qd,sj6r.0,1023,34039,0,15274,15506,0
qd,sj6r.0,1023,34039,0,15519,19930,0
qd,sj6r.0,1023,34039,0,19944,20600,0
qd,sj6r.0,1023,34039,0,20614,21611,0
qd,sj6r.0,1023,34039,0,21624,25166,0
qd,sj6r.0,1023,34039,0,25180,25645,0
qd,sj6r.0,1023,34039,0,25659,26024,0
qd,sj6r.0,1023,34039,0,26037,29151,0
qd,sj6r.0,1023,34039,0,29165,30119,0
qd,sj6r.0,1023,34039,0,30132,32712,0
qd,sj6r.0,1023,34039,0,32725,34039,0
