corpus,drama,figure_surface,figure_id,Gender,Age
qd,jkjf.0,JACOBE,jacobe,,
qd,jkjf.0,EIN KNAPPE,ein_knappe,,
qd,jkjf.0,EINIGE LANDSKNECHTE,einige_landsknechte,,
qd,jkjf.0,STIMMEN,stimmen,,
qd,jkjf.0,SANDER,sander,,
qd,jkjf.0,STORCH,storch,,
qd,jkjf.0,PROBST,probst,,
qd,jkjf.0,FRAU HÜFER,frau_hüfer,,
qd,jkjf.0,BLINTE,blinte,,
qd,jkjf.0,WEIBER,weiber,,
qd,jkjf.0,FRAUEN,frauen,,
qd,jkjf.0,RODER,roder,,
qd,jkjf.0,RÜDIGER,rüdiger,,
qd,jkjf.0,DIE ALTE STEIMANN,die_alte_steimann,,
qd,jkjf.0,ERICH,erich,,
qd,jkjf.0,MÜNZER,münzer,,
qd,jkjf.0,ENGEL,engel,,
qd,jkjf.0,LÄRM,lärm,,
qd,jkjf.0,LIBORIUS,liborius,,
qd,jkjf.0,HELLDRUNGEN,helldrungen,,
qd,jkjf.0,PFEIFER,pfeifer,,
qd,jkjf.0,ANDERER CHOR,anderer_chor,,
qd,jkjf.0,EIN KNECHT,ein_knecht,,
qd,jkjf.0,WACHE,wache,,
qd,jkjf.0,DIETRICH,dietrich,,
qd,jkjf.0,GERLIND,gerlind,,
qd,jkjf.0,HANS,hans,,
qd,jkjf.0,BAUERN,bauern,,
qd,jkjf.0,GRÄFIN,gräfin,,
qd,jkjf.0,LANDGRAF,landgraf,,
qd,jkjf.0,LUTHER,luther,,
qd,jkjf.0,THOMÄ,thomä,,
qd,jkjf.0,REINHARD,reinhard,,
