corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vnfd.0,york,64,
qd,vnfd.0,oxford,49,
qd,vnfd.0,geister_prinzen,34,
qd,vnfd.0,bote_2,3,
qd,vnfd.0,stanley,58,
qd,vnfd.0,geist_buckingham,26,
qd,vnfd.0,blunt,1,
qd,vnfd.0,herzogin,39,
qd,vnfd.0,erster_edelmann,19,
qd,vnfd.0,edelknabe,18,
qd,vnfd.0,zweiter_edelmann,20,
qd,vnfd.0,elisabeth,22,
qd,vnfd.0,richard,53,
qd,vnfd.0,kanzellist,40,
qd,vnfd.0,priester,50,
qd,vnfd.0,brakenbury,9,
qd,vnfd.0,bote_1,2,
qd,vnfd.0,zweiter_bürger,12,
qd,vnfd.0,mayor,45,
qd,vnfd.0,dritter_bote,7,
qd,vnfd.0,hastings,36,
qd,vnfd.0,erster_bürger,11,
qd,vnfd.0,prinz,51,
qd,vnfd.0,tyrrel,61,
qd,vnfd.0,buckingham,10,
qd,vnfd.0,vaughan,63,
qd,vnfd.0,clarence,16,
qd,vnfd.0,margareta,44,
qd,vnfd.0,erzbischof,24,
qd,vnfd.0,lords,42,
qd,vnfd.0,eduard,21,
qd,vnfd.0,grey,35,
qd,vnfd.0,heroldsdiener,38,
qd,vnfd.0,geist_könig_heinrich,30,
qd,vnfd.0,vierter_bote,8,
qd,vnfd.0,erster_mörder,46,
qd,vnfd.0,bote_4,5,
qd,vnfd.0,dorset,17,
qd,vnfd.0,catesby,15,
qd,vnfd.0,urswick,62,
qd,vnfd.0,geist_vaughan,33,
qd,vnfd.0,rivers,55,
qd,vnfd.0,richmond,54,
qd,vnfd.0,ely,23,
qd,vnfd.0,surrey,59,
qd,vnfd.0,bürger_pl,14,
qd,vnfd.0,geist_grey,28,
qd,vnfd.0,norfolk,48,
qd,vnfd.0,dritter_bürger,13,
qd,vnfd.0,geist_prinz_eduard,31,
qd,vnfd.0,kardinal,41,
qd,vnfd.0,geist_clarence,27,
qd,vnfd.0,sohn,57,
qd,vnfd.0,geist_rivers,32,
qd,vnfd.0,herbert,37,
qd,vnfd.0,ratcliff,52,
qd,vnfd.0,tochter,60,
qd,vnfd.0,zweiter_bote,6,
qd,vnfd.0,anna,0,
qd,vnfd.0,sheriff,56,
qd,vnfd.0,zweiter_mörder,47,
qd,vnfd.0,geist_anna,25,
qd,vnfd.0,bote_3,4,
qd,vnfd.0,lovel,43,
qd,vnfd.0,geist_hastings,29,
