corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn3t.0,568,29350,0,589,12277,0
qd,vn3t.0,568,29350,0,12291,16248,0
qd,vn3t.0,568,29350,0,16262,29350,0
qd,vn3t.0,29367,67343,0,29389,40320,0
qd,vn3t.0,29367,67343,0,40334,44094,0
qd,vn3t.0,29367,67343,0,44109,59487,0
qd,vn3t.0,29367,67343,0,59501,62420,0
qd,vn3t.0,29367,67343,0,62434,67343,0
qd,vn3t.0,67360,93173,0,67382,68641,0
qd,vn3t.0,67360,93173,0,68655,75347,0
qd,vn3t.0,67360,93173,0,75361,76103,0
qd,vn3t.0,67360,93173,0,76117,78265,0
qd,vn3t.0,67360,93173,0,78280,83834,0
qd,vn3t.0,67360,93173,0,83848,90759,0
qd,vn3t.0,67360,93173,0,90773,93173,0
qd,vn3t.0,93190,128834,0,93212,98549,0
qd,vn3t.0,93190,128834,0,98563,102415,0
qd,vn3t.0,93190,128834,0,102430,121218,0
qd,vn3t.0,93190,128834,0,121232,123059,0
qd,vn3t.0,93190,128834,0,123073,128834,0
qd,vn3t.0,128851,151183,0,128873,130846,0
qd,vn3t.0,128851,151183,0,130860,133976,0
qd,vn3t.0,128851,151183,0,133990,151183,0
qd,vn3t.0,151200,151506,0,151200,151506,0
