corpus,drama,figure_surface,figure_id,Gender,Age
qd,wzpp.0,SIRENEN,sirenen,,
qd,wzpp.0,TANNHÄUSER,tannhäuser,,
qd,wzpp.0,DIE ÄLTEREN PILGER,die_älteren_pilger,,
qd,wzpp.0,VIER EDELKNABEN,vier_edelknaben,,
qd,wzpp.0,WALTHER VON DER VOGELWEIDE,walther,,
qd,wzpp.0,MÄNNERGESANG,männergesang,,
qd,wzpp.0,CHOR DER EDELFRAUEN,chor_der_frauen,,
qd,wzpp.0,DER HIRT,der_hirt,,
qd,wzpp.0,ELISABETH,elisabeth,,
qd,wzpp.0,CHOR,chor,,
qd,wzpp.0,DIE RITTER,chor_der_ritter,,
qd,wzpp.0,VENUS,venus,,
qd,wzpp.0,LANDGRAF,der_landgraf,,
qd,wzpp.0,BITEROLF,biterolf,,
qd,wzpp.0,DIE JÜNGEREN PILGER,die_jüngeren_pilger,,
qd,wzpp.0,WOLFRAM,wolfram,,
