corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,nv2j.0,405,22859,0,419,2802,0
qd,nv2j.0,405,22859,0,2816,6248,0
qd,nv2j.0,405,22859,0,6261,14985,0
qd,nv2j.0,405,22859,0,14999,16154,0
qd,nv2j.0,405,22859,0,16168,21465,0
qd,nv2j.0,405,22859,0,21478,22859,0
qd,nv2j.0,22874,41866,0,22888,25521,0
qd,nv2j.0,22874,41866,0,25534,27567,0
qd,nv2j.0,22874,41866,0,27580,29479,0
qd,nv2j.0,22874,41866,0,29493,37191,0
qd,nv2j.0,22874,41866,0,37204,37838,0
qd,nv2j.0,22874,41866,0,37851,41445,0
qd,nv2j.0,22874,41866,0,41459,41866,0
qd,nv2j.0,41881,62147,0,41895,48296,0
qd,nv2j.0,41881,62147,0,48309,50536,0
qd,nv2j.0,41881,62147,0,50551,52638,0
qd,nv2j.0,41881,62147,0,52651,52913,0
qd,nv2j.0,41881,62147,0,52926,58660,0
qd,nv2j.0,41881,62147,0,58674,62147,0
qd,nv2j.0,62163,81474,0,62177,64757,0
qd,nv2j.0,62163,81474,0,64771,69227,0
qd,nv2j.0,62163,81474,0,69240,69693,0
qd,nv2j.0,62163,81474,0,69707,71845,0
qd,nv2j.0,62163,81474,0,71858,77169,0
qd,nv2j.0,62163,81474,0,77182,77956,0
qd,nv2j.0,62163,81474,0,77969,78699,0
qd,nv2j.0,62163,81474,0,78712,81474,0
qd,nv2j.0,81489,107909,0,81503,83735,0
qd,nv2j.0,81489,107909,0,83749,85115,0
qd,nv2j.0,81489,107909,0,85129,95098,0
qd,nv2j.0,81489,107909,0,95111,100335,0
qd,nv2j.0,81489,107909,0,100348,102815,0
qd,nv2j.0,81489,107909,0,102830,107909,0
