corpus,drama,figure_surface,figure_id,Gender,Age
qd,11g1d.0,Wild,wild,MALE,
qd,11g1d.0,Zweiter Reichsknecht,zweiter_reichsknecht,MALE,
qd,11g1d.0,Bräutigam,braeutigam,MALE,
qd,11g1d.0,Weib,weib,FEMALE,
qd,11g1d.0,Erster Zigeuner,erster_zigeuner,MALE,
qd,11g1d.0,Max Stumpf,max_stumpf,MALE,
qd,11g1d.0,Kläger,klaeger,MALE,
qd,11g1d.0,Erster Offizier,erster_offizier,MALE,
qd,11g1d.0,Erster Reichsknecht,erster_reichsknecht,MALE,
qd,11g1d.0,Elisabeth,elisabeth,FEMALE,
qd,11g1d.0,Knecht,knecht_jagsthausen,MALE,
qd,11g1d.0,Zigeunerhauptmann,zigeunerhauptmann,MALE,
qd,11g1d.0,Erster Knecht,erster_knecht,MALE,
qd,11g1d.0,Bauer (Bauernkrieg),bauer_bauernkrieg,MALE,
qd,11g1d.0,Liebetraut,liebetraut,MALE,
qd,11g1d.0,Ein Bedienter,ein_bedienter,MALE,
qd,11g1d.0,Bischof,bischof,MALE,
qd,11g1d.0,(Fünfter) Ritter,fuenfter_ritter,MALE,
qd,11g1d.0,Maria,maria,FEMALE,
qd,11g1d.0,Rufer,rufer,MALE,
qd,11g1d.0,Sievers,sievers,MALE,
qd,11g1d.0,Kaiser,kaiser,MALE,
qd,11g1d.0,Kohl,kohl,MALE,
qd,11g1d.0,Bote,bote,MALE,
qd,11g1d.0,Zweiter Offizier,zweiter_offizier,MALE,
qd,11g1d.0,Erster Rat,erster_rat,MALE,
qd,11g1d.0,Dritter Zigeuner,dritter_zigeuner,MALE,
qd,11g1d.0,Reiter,reiter,MALE,
qd,11g1d.0,Selbitz,selbitz,MALE,
qd,11g1d.0,Sickingen,sickingen,MALE,
qd,11g1d.0,Hauptmann,hauptmann,MALE,
qd,11g1d.0,Ältester,aeltester,MALE,
qd,11g1d.0,Alter,alter,MALE,
qd,11g1d.0,(Dritter) Ritter,dritter_ritter,MALE,
qd,11g1d.0,Ratsherr,ratsherr,MALE,
qd,11g1d.0,Schreiber,schreiber,MALE,
qd,11g1d.0,Zweiter Berlichingscher Reiter,zweiter_reiter_berlichingen,MALE,
qd,11g1d.0,(Zweiter) Ritter,zweiter_ritter,MALE,
qd,11g1d.0,Bauer (Bauernhochzeit),bauer_bauernhochzeit,MALE,
qd,11g1d.0,Franz,franz,MALE,
qd,11g1d.0,Schricks,schricks,MALE,
qd,11g1d.0,Der Bube,georg,MALE,
qd,11g1d.0,Karl,karl,MALE,
qd,11g1d.0,Erster Ritter,erster_ritter,MALE,
qd,11g1d.0,Ein Unbekannter,unbekannter,MALE,
qd,11g1d.0,Adelheid,adelheid,FEMALE,
qd,11g1d.0,Zweiter Bauer,zweiter_bauer,MALE,
qd,11g1d.0,Wolf,wolf,MALE,
qd,11g1d.0,Gerichtsdiener,gerichtsdiener,MALE,
qd,11g1d.0,Zigeunermutter,zigeunermutter,FEMALE,
qd,11g1d.0,Erster Bamberger Reiter,erster_reiter_bamberg,MALE,
qd,11g1d.0,Olearius,olearius,MALE,
qd,11g1d.0,Knechte bei Tische,knechte_bei_tische,MALE,
qd,11g1d.0,Zweite Zigeunerin,zweite_zigeunerin,FEMALE,
qd,11g1d.0,Götz,goetz,MALE,
qd,11g1d.0,Erster Bauer,erster_bauer,MALE,
qd,11g1d.0,Knab,knab,MALE,
qd,11g1d.0,Erster Berlichingscher Reiter,erster_reiter_berlichingen,MALE,
qd,11g1d.0,Mutter,mutter,FEMALE,
qd,11g1d.0,Abt,abt,MALE,
qd,11g1d.0,Metzler,metzler,MALE,
qd,11g1d.0,Martin,martin,MALE,
qd,11g1d.0,Link,link,MALE,
qd,11g1d.0,Lerse,lerse,MALE,
qd,11g1d.0,Knecht,knecht_belagerung_kueche,MALE,
qd,11g1d.0,Wache,wache,MALE,
qd,11g1d.0,Zigeunerin,zigeunerin,FEMALE,
qd,11g1d.0,Wirt,wirt,MALE,
qd,11g1d.0,Zweiter Bamberger Reiter,zweiter_reiter_bamberg,MALE,
qd,11g1d.0,(Vierter) Ritter,vierter_ritter,MALE,
qd,11g1d.0,Kammerfräulein,kammerfraeulein,FEMALE,
qd,11g1d.0,Erster Kaufmann,erster_kaufmann,MALE,
qd,11g1d.0,Brautvater,brautvater,MALE,
qd,11g1d.0,Zweiter Kaufmann,zweiter_kaufmann,MALE,
qd,11g1d.0,Zweiter Knecht,zweiter_knecht,MALE,
qd,11g1d.0,Weislingen,weislingen,MALE,
qd,11g1d.0,Sticks,sticks,MALE,
qd,11g1d.0,Die Richter des heimlichen Gerichts,richter_des_heimlichen_gerichts,MALE,
qd,11g1d.0,Zweiter Zigeuner,zweiter_zigeuner,MALE,
