corpus,drama,figure_surface,figure_id,Gender,Age
qd,rfbx.0,MARIE,marie,,
qd,rfbx.0,SCHWALBACH,schwalbach,,
qd,rfbx.0,ANNA,anna,,
qd,rfbx.0,SCHMIDT,schmidt,,
qd,rfbx.0,CLARA,clara,,
qd,rfbx.0,MIELISCH,mielisch,,
qd,rfbx.0,DIE WÄSCHERIN,die_wäscherin,,
qd,rfbx.0,ZERNICKOW,zernickow,,
qd,rfbx.0,RUDOLF,rudolf,,
qd,rfbx.0,NATALIE,natalie,,
qd,rfbx.0,ERSTER LIEFERANT,erster_lieferant,,
qd,rfbx.0,ERSTER KELLNER,erster_kellner,,
qd,rfbx.0,HEMPEL,hempel,,
qd,rfbx.0,EMMA,emma,,
qd,rfbx.0,WILHELM,wilhelm,,
qd,rfbx.0,ZWEITER LIEFERANT,zweiter_lieferant,,
qd,rfbx.0,MINNA,minna,,
qd,rfbx.0,LEOPOLD,leopold,,
qd,rfbx.0,KRÜMEL,krümel,,
qd,rfbx.0,STRESOW,stresow,,
qd,rfbx.0,LIPSKY,lipsky,,
qd,rfbx.0,ZWEITER KELLNER,zweiter_kellner,,
qd,rfbx.0,GOTTLIEB,gottlieb,,
qd,rfbx.0,CARL,carl,,
qd,rfbx.0,MEHLMEYER,mehlmeyer,,
qd,rfbx.0,WEIGELT,weigelt,,
