corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kmq3.0,berkley,1,
qd,kmq3.0,cromwell,9,
qd,kmq3.0,fairfax,14,
qd,kmq3.0,die_soldaten,23,
qd,kmq3.0,richmond,4,
qd,kmq3.0,die_presbyterianer,20,
qd,kmq3.0,geschrei_draußen,21,
qd,kmq3.0,ireton,12,
qd,kmq3.0,sidney,11,
qd,kmq3.0,lilburn,13,
qd,kmq3.0,bradshaw,18,
qd,kmq3.0,milton,22,
qd,kmq3.0,mehrere,19,
qd,kmq3.0,harrison,16,
qd,kmq3.0,hammond,2,
qd,kmq3.0,manchester,17,
qd,kmq3.0,montague,6,
qd,kmq3.0,stimme_des_henkers,24,
qd,kmq3.0,prynne,10,
qd,kmq3.0,ludlow,15,
qd,kmq3.0,karl,5,
qd,kmq3.0,lindsay,7,
qd,kmq3.0,graves,0,
qd,kmq3.0,coke,3,
qd,kmq3.0,joyce,8,
