corpus,drama,figure_surface,figure_id,Gender,Age
qd,vnfz.0,HAUSHOFMEISTER,haushofmeister,,
qd,vnfz.0,EDELMANN 1,edelmann_1,,
qd,vnfz.0,EDGAR,edgar,,
qd,vnfz.0,HAUPTMANN 1,hauptmann_1,,
qd,vnfz.0,REGAN,regan,,
qd,vnfz.0,HAUPTMANN 2,hauptmann_2,,
qd,vnfz.0,HEROLD,herold,,
qd,vnfz.0,CORDELIA,cordelia,,
qd,vnfz.0,ALTER MANN,alter_mann,,
qd,vnfz.0,RITTER 1,ritter_1,,
qd,vnfz.0,EDELMANN 4,edelmann_4,,
qd,vnfz.0,NARR,narr,,
qd,vnfz.0,ZWEITER DIENER,zweiter_diener,,
qd,vnfz.0,CORNWALL,cornwall,,
qd,vnfz.0,ERSTER DIENER,erster_diener,,
qd,vnfz.0,GLOSTER,gloster,,
qd,vnfz.0,RITTER 5,ritter_5,,
qd,vnfz.0,ARZT,arzt,,
qd,vnfz.0,EDMUND,edmund,,
qd,vnfz.0,ALBANIEN,albanien,,
qd,vnfz.0,BOTE 1,bote_1,,
qd,vnfz.0,DIENER,diener,,
qd,vnfz.0,RITTER 3,ritter_3,,
qd,vnfz.0,EDELMANN 2,edelmann_2,,
qd,vnfz.0,RITTER 4,ritter_4,,
qd,vnfz.0,EDELMANN 3,edelmann_3,,
qd,vnfz.0,BOTE 2,bote_2,,
qd,vnfz.0,BURGUND,burgund,,
qd,vnfz.0,CURAN,curan,,
qd,vnfz.0,FRANKREICH,frankreich,,
qd,vnfz.0,KENT,kent,,
qd,vnfz.0,RITTER 2,ritter_2,,
qd,vnfz.0,GONERIL,goneril,,
qd,vnfz.0,LEAR,lear,,
