corpus,drama,figure_surface,figure_id,Gender,Age
qd,rdhd.0,ZWEITER JUDE,zweiter_jude,,
qd,rdhd.0,ERSTER SOLDAT,erster_soldat,,
qd,rdhd.0,HERODES,herodes,,
qd,rdhd.0,VIERTER JUDE,vierter_jude,,
qd,rdhd.0,DIE STIMME DES JOCHANAAN,jochanaan,,
qd,rdhd.0,FÜNFTER JUDE,fünfter_jude,,
qd,rdhd.0,DRITTER JUDE,dritter_jude,,
qd,rdhd.0,NARRABOTH,narraboth,,
qd,rdhd.0,ZWEITER NAZARENER,zweiter_nazarener,,
qd,rdhd.0,ERSTER NAZARENER,erster_nazarener,,
qd,rdhd.0,SKLAVE,sklave,,
qd,rdhd.0,EIN CAPPADOCIER,ein_cappadocier,,
qd,rdhd.0,HERODIAS,herodias,,
qd,rdhd.0,PAGE,page,,
qd,rdhd.0,ERSTER JUDE,erster_jude,,
qd,rdhd.0,ZWEITER SOLDAT,zweiter_soldat,,
qd,rdhd.0,SALOME,salome,,
