corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kjgj.0,gendarm,29,
qd,kjgj.0,kommissar,20,
qd,kjgj.0,frau_döse,21,
qd,kjgj.0,quisenow,17,
qd,kjgj.0,eisleben,0,
qd,kjgj.0,die_friseuse_minna,19,
qd,kjgj.0,theodor,33,
qd,kjgj.0,eine_nachbarin,23,
qd,kjgj.0,kohlrepp,6,
qd,kjgj.0,auguste,18,
qd,kjgj.0,köhler,4,
qd,kjgj.0,schultze,15,
qd,kjgj.0,agnes,14,
qd,kjgj.0,karoline,10,
qd,kjgj.0,frau_nünecke,11,
qd,kjgj.0,gefängniswärter,30,
qd,kjgj.0,karlchen,35,
qd,kjgj.0,schneppke,28,
qd,kjgj.0,dümmler,5,
qd,kjgj.0,nünecke,26,
qd,kjgj.0,berta,34,
qd,kjgj.0,arbeiter,8,
qd,kjgj.0,stramberger,12,
qd,kjgj.0,der_maurer_brand,13,
qd,kjgj.0,männerchor,9,
qd,kjgj.0,schröpfer,25,
qd,kjgj.0,schlicht,24,
qd,kjgj.0,chor,31,
qd,kjgj.0,ferdinand,2,
qd,kjgj.0,bernhard,3,
qd,kjgj.0,frauenchor,7,
qd,kjgj.0,hahnekamm,16,
qd,kjgj.0,schlepper,1,
qd,kjgj.0,bremser,27,
qd,kjgj.0,frau_ribbecke,22,
qd,kjgj.0,der_mann,32,
