corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,x34j.0,68,32825,0,82,2636,0
qd,x34j.0,68,32825,0,2649,14104,0
qd,x34j.0,68,32825,0,14118,20555,0
qd,x34j.0,68,32825,0,20568,25208,0
qd,x34j.0,68,32825,0,25221,32825,0
qd,x34j.0,32842,71789,0,32856,42742,0
qd,x34j.0,32842,71789,0,42755,49756,0
qd,x34j.0,32842,71789,0,49770,54204,0
qd,x34j.0,32842,71789,0,54217,55511,0
qd,x34j.0,32842,71789,0,55524,58976,0
qd,x34j.0,32842,71789,0,58990,59662,0
qd,x34j.0,32842,71789,0,59675,71789,0
qd,x34j.0,71805,125308,0,71819,81438,0
qd,x34j.0,71805,125308,0,81451,88296,0
qd,x34j.0,71805,125308,0,88309,97272,0
qd,x34j.0,71805,125308,0,97285,100483,0
qd,x34j.0,71805,125308,0,100496,106994,0
qd,x34j.0,71805,125308,0,107008,110528,0
qd,x34j.0,71805,125308,0,110542,125308,0
