corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,x3bs.0,Fritz Schwigerling oder Der Liebestrank,de,"Wedekind, Frank",118629867,,,1892,0,0,0
