corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,p5bz.0,7900,38975,0,7914,38975,0
qd,p5bz.0,7900,38975,0,7932,12387,0
qd,p5bz.0,7900,38975,0,12400,16195,0
qd,p5bz.0,7900,38975,0,16209,23193,0
qd,p5bz.0,7900,38975,0,23207,24743,0
qd,p5bz.0,7900,38975,0,24757,31941,0
qd,p5bz.0,7900,38975,0,31955,34073,0
qd,p5bz.0,7900,38975,0,34087,38975,0
qd,p5bz.0,38992,77881,0,39006,57201,0
qd,p5bz.0,38992,77881,0,39022,40554,0
qd,p5bz.0,38992,77881,0,40567,42306,0
qd,p5bz.0,38992,77881,0,42320,44370,0
qd,p5bz.0,38992,77881,0,44384,46494,0
qd,p5bz.0,38992,77881,0,46507,53531,0
qd,p5bz.0,38992,77881,0,53545,57201,0
qd,p5bz.0,38992,77881,0,57216,77881,0
qd,p5bz.0,38992,77881,0,57232,66278,0
qd,p5bz.0,38992,77881,0,66292,72823,0
qd,p5bz.0,38992,77881,0,72837,77881,0
qd,p5bz.0,77898,110453,0,77912,110453,0
qd,p5bz.0,77898,110453,0,77928,86499,0
qd,p5bz.0,77898,110453,0,86513,91849,0
qd,p5bz.0,77898,110453,0,91862,100103,0
qd,p5bz.0,77898,110453,0,100116,103916,0
qd,p5bz.0,77898,110453,0,103930,106384,0
qd,p5bz.0,77898,110453,0,106397,106700,0
qd,p5bz.0,77898,110453,0,106714,110453,0
qd,p5bz.0,110470,142675,0,110484,128644,0
qd,p5bz.0,110470,142675,0,110500,112116,0
qd,p5bz.0,110470,142675,0,112129,115853,0
qd,p5bz.0,110470,142675,0,115867,124295,0
qd,p5bz.0,110470,142675,0,124309,128644,0
qd,p5bz.0,110470,142675,0,128659,142675,0
qd,p5bz.0,110470,142675,0,128675,130438,0
qd,p5bz.0,110470,142675,0,130451,142675,0
qd,p5bz.0,142692,157294,0,142706,157294,0
qd,p5bz.0,142692,157294,0,142724,144615,0
qd,p5bz.0,142692,157294,0,144629,148722,0
qd,p5bz.0,142692,157294,0,148736,150921,0
qd,p5bz.0,142692,157294,0,150935,153380,0
qd,p5bz.0,142692,157294,0,153393,157294,0
