corpus,drama,figure_surface,figure_id,Gender,Age
qd,rfxf.0,JULIUS,julius,MALE,
qd,rfxf.0,EIN ALTER BAUER,der_bauer,MALE,
qd,rfxf.0,ASPERMONTE,aspermonte,MALE,
qd,rfxf.0,ÄBTISSIN,äbtissin,FEMALE,
qd,rfxf.0,PORZIA,porzia,FEMALE,
qd,rfxf.0,MARCELLUS,marcellus,MALE,
qd,rfxf.0,BLANKA,blanka,FEMALE,
qd,rfxf.0,ARZT,arzt,MALE,
qd,rfxf.0,ERZBISCHOF,erzbischof,MALE,
qd,rfxf.0,CÄCILIA,cäcilia,FEMALE,
qd,rfxf.0,BEDIENTER,bedienter,MALE,
qd,rfxf.0,FÜRST,der_fürst,MALE,
qd,rfxf.0,NONNE,nonne,FEMALE,
qd,rfxf.0,EIN BEDIENTER,ein_bedienter,MALE,
qd,rfxf.0,GUIDO,guido,MALE,
qd,rfxf.0,EINER VON DEN BEWAFFNETEN,einer_von_den_bewaffneten,MALE,
