corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,qhwd.0,Sozialaristokraten,de,"Holz, Arno",118553216,,,1896,0,1897,0
