corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pjw6.0,die_ordonnanz,16,
qd,pjw6.0,fritz_von_der_leyen,7,
qd,pjw6.0,schmitz,21,
qd,pjw6.0,hornist,20,
qd,pjw6.0,eine_ordonnanz,8,
qd,pjw6.0,paul,10,
qd,pjw6.0,glahn,11,
qd,pjw6.0,der_rangälteste_hauptmann,0,
qd,pjw6.0,verschiedene,3,
qd,pjw6.0,von_grobitzsch,2,
qd,pjw6.0,peter_von_ramberg,6,
qd,pjw6.0,von_marschall,1,
qd,pjw6.0,heinrich,18,
qd,pjw6.0,benno_von_klewitz,12,
qd,pjw6.0,joseph_wachowiock,19,
qd,pjw6.0,moritz_diesterbeg,4,
qd,pjw6.0,die_fähnriche_und_fahnenjunker,5,
qd,pjw6.0,kommandostimme,17,
qd,pjw6.0,tiedemann,9,
qd,pjw6.0,traute,22,
qd,pjw6.0,hans_rudorff,14,
qd,pjw6.0,harold,15,
qd,pjw6.0,die_masken,23,
qd,pjw6.0,meitzen,13,
