corpus,drama,figure_surface,figure_id,Gender,Age
qd,w40m.0,DIOKLES,diokles,,
qd,w40m.0,DER ZELTWÄCHTER,der_zeltwächter,,
qd,w40m.0,DER BLINDE,der_blinde,,
qd,w40m.0,LYKON,lykon,,
qd,w40m.0,PHENIPPE,phenippe,,
qd,w40m.0,SOSTHENES,sosthenes,,
qd,w40m.0,EINER (2.1),einer_2.1,,
qd,w40m.0,EIN ANDERER (2.2),ein_anderer_2.2,,
qd,w40m.0,BIO,bio,,
qd,w40m.0,MANDROS,mandros,,
qd,w40m.0,ZWEITER SPÄHER,zweiter_späher,,
qd,w40m.0,EIN SEHR ALTER SKLAVE,ein_sehr_alter_sklave,,
qd,w40m.0,DER KARTHAGISCHE DIENER,der_karthagische_diener,,
qd,w40m.0,EINER AUS DEM VOLKE,einer_aus_dem_volke,,
qd,w40m.0,STIMMEN IM VOLKE,stimmen_im_volke,,
qd,w40m.0,GUBAL,gubal,,
qd,w40m.0,ARRATOS,arratos,,
qd,w40m.0,MAGO,mago,,
qd,w40m.0,FRAGENDE RUFE,rufe_4.3,,
qd,w40m.0,EIN ZWEITER (4.2),ein_zweiter_4.2,,
qd,w40m.0,EIN DRITTER (4.2),ein_dritter_4.2,,
qd,w40m.0,DIE ZWEITE,die_zweite,,
qd,w40m.0,DIE ERSCHEINUNG,die_erscheinung,,
qd,w40m.0,PHILARETE,stimme_philaretes,,
qd,w40m.0,PHAINO,phaino,,
qd,w40m.0,EINER (2.2),einer_2.2,,
qd,w40m.0,DER ERSTE SKLAVE,der_erste_sklave,,
qd,w40m.0,MENESTO,menesto,,
qd,w40m.0,DER REISENDE,der_reisende,,
qd,w40m.0,DIE DRITTE,die_dritte,,
qd,w40m.0,LYSIMACHOS,lysimachos,,
qd,w40m.0,DER HAUPTMANN,der_hauptmann,,
qd,w40m.0,ZWEI FLÖTENSPIELERINNEN,zwei_flötenspielerinnen,,
qd,w40m.0,DER DRITTE SKLAVE,der_dritte_sklave,,
qd,w40m.0,DER VIERTE SKLAVE,der_vierte_sklave,,
qd,w40m.0,EINER (4.1),einer_4.1,,
qd,w40m.0,EIN ANDERER AUS DEM VOLKE,ein_anderer_aus_dem_volke,,
qd,w40m.0,DER ZWEITE v,der_zweite_sklave,,
qd,w40m.0,EIN ZWEITER (4.2),einer_4.2,,
qd,w40m.0,EINER DER BETTLER,einer_der_bettler,,
qd,w40m.0,DER ÄLTERE DIENER,der_ältere_diener,,
qd,w40m.0,KTESIAS,ktesias,,
qd,w40m.0,HERMACHOS,hermachos,,
qd,w40m.0,DEONAX,deonax,,
qd,w40m.0,RUFE (2.2),rufe_2.2,,
qd,w40m.0,EURYTIMOS,eurytimos,,
qd,w40m.0,STRUTION,strution,,
qd,w40m.0,EINS DER MÄDCHEN,die_erste,,
qd,w40m.0,RUFE (5.10),rufe_5.9,,
qd,w40m.0,ARTEMIDOR,artemidor,,
qd,w40m.0,GEMURMEL,gemurmel,,
qd,w40m.0,MYRRHA,myrrha,,
qd,w40m.0,DIE MÄDCHEN,die_mädchen,,
qd,w40m.0,EIN DRITTER,ein_dritter_aus_dem_volke,,
qd,w40m.0,TÜRHÜTER,türhüter,,
qd,w40m.0,DIE BETTLER,die_bettler,,
qd,w40m.0,HEGESIAS,hegesias,,
qd,w40m.0,EIN WÄCHTER,ein_wächter,,
qd,w40m.0,ERSTER SPÄHER,der_erste_späher,,
