corpus,drama,figure_surface,figure_id,Gender,Age
qd,nm24.0,HERR VON KALTENBRUNN,herr_von_kaltenbrunn,,
qd,nm24.0,DER DIENER,der_diener,,
qd,nm24.0,FRAU VON TIEFENBORN,frau_von_tiefenborn,,
qd,nm24.0,NOTARIUS,notarius,,
qd,nm24.0,HEINRICH,heinrich,,
qd,nm24.0,FRÄULEIN AMALIE,fräulein_amalie,,
qd,nm24.0,HERR VON WAGEHALS,herr_von_wagehals,,
qd,nm24.0,HERR VON ZIEGENDORF,herr_von_ziegendorf,,
qd,nm24.0,DR,dr,,
qd,nm24.0,FRÄULEIN KAROLINE,fräulein_karoline,,
qd,nm24.0,HERR VON KREUZWEG,herr_von_kreuzweg,,
