corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,tzgk.0,einige,19,
qd,tzgk.0,teutscher,30,
qd,tzgk.0,eine_maske,12,
qd,tzgk.0,leonore,0,
qd,tzgk.0,zweiter_handwerker,22,
qd,tzgk.0,wachen_am_hoftor,31,
qd,tzgk.0,rosa,2,
qd,tzgk.0,verrina,13,
qd,tzgk.0,erster_handwerker,21,
qd,tzgk.0,zenturione,17,
qd,tzgk.0,gianettino,3,
qd,tzgk.0,zweiter_bürger,25,
qd,tzgk.0,erster_bürger,24,
qd,tzgk.0,andreas,28,
qd,tzgk.0,verschworene,34,
qd,tzgk.0,fiesco,8,
qd,tzgk.0,bürger,26,
qd,tzgk.0,berta,15,
qd,tzgk.0,bella,27,
qd,tzgk.0,romano,29,
qd,tzgk.0,zwölf_handwerker,20,
qd,tzgk.0,asserato,18,
qd,tzgk.0,ein_dritter_handwerker,23,
qd,tzgk.0,bedienter,35,
qd,tzgk.0,gäste,9,
qd,tzgk.0,masken,11,
qd,tzgk.0,sacco,6,
qd,tzgk.0,calcagno,5,
qd,tzgk.0,julia,7,
qd,tzgk.0,lomellin,10,
qd,tzgk.0,zibo,16,
qd,tzgk.0,teutsche,36,
qd,tzgk.0,bourgognino,14,
qd,tzgk.0,einige_verschworene,37,
qd,tzgk.0,arabella,1,
qd,tzgk.0,eine_stimme,33,
qd,tzgk.0,mohr,4,
qd,tzgk.0,wache,32,
