corpus,drama,figure_surface,figure_id,Gender,Age
qd,r0jz.0,DAS VOLK,das_volk,,
qd,r0jz.0,AMPHITRYON,amphitryon,,
qd,r0jz.0,DIE OBERSTEN,die_obersten,,
qd,r0jz.0,DRITTER FELDHERR,dritter_feldherr,,
qd,r0jz.0,ERSTER FELDHERR,erster_feldherr,,
qd,r0jz.0,ZWEITER FELDHERR,zweiter_feldherr,,
qd,r0jz.0,MERKUR,merkur,,
qd,r0jz.0,ZWEITER OBERSTER,zweiter_oberster,,
qd,r0jz.0,DIE FELDHERREN,die_feldherren,,
qd,r0jz.0,DERSELBE,einer_aus_dem_volk,,
qd,r0jz.0,ALKMENE,alkmene,,
qd,r0jz.0,JUPITER,jupiter,,
qd,r0jz.0,ERSTER OBERSTER,erster_oberster,,
qd,r0jz.0,CHARIS,charis,,
qd,r0jz.0,SOSIAS,sosias,,
