corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x3bf.0,bianetta,10,
qd,x3bf.0,herr_hunidei,19,
qd,x3bf.0,der_verschämte_autor,2,
qd,x3bf.0,graf_casti-piani,12,
qd,x3bf.0,jack,22,
qd,x3bf.0,hugenberg,8,
qd,x3bf.0,ein_polizeikommissär,18,
qd,x3bf.0,der_rührige_verleger,1,
qd,x3bf.0,dr,21,
qd,x3bf.0,der_hohe_staatsanwalt,3,
qd,x3bf.0,kadidja,13,
qd,x3bf.0,puntschu,15,
qd,x3bf.0,der_normale_leser,0,
qd,x3bf.0,ludmilla_steinherz,16,
qd,x3bf.0,journalist_heilmann,14,
qd,x3bf.0,schigolch,7,
qd,x3bf.0,die_geschwitz,5,
qd,x3bf.0,rodrigo,4,
qd,x3bf.0,alwa,6,
qd,x3bf.0,lulu,9,
qd,x3bf.0,kungu_poti,20,
qd,x3bf.0,bob,17,
qd,x3bf.0,magelone,11,
