corpus,drama,figure_surface,figure_id,Gender,Age
qd,qn29.0,HOCHHEIM,hochfeld,,
qd,qn29.0,KAPELLMEISTER,kapellmeister,,
qd,qn29.0,ROBERT,robert,,
qd,qn29.0,SEBASTIAN,sebastian,,
qd,qn29.0,EINE MENGE GÄSTE,eine_menge_gäste,,
qd,qn29.0,ER,er,,
qd,qn29.0,HALLER,haller,,
qd,qn29.0,HUPFER,herr_von_hupfer,,
qd,qn29.0,EULALIA,eulalia,,
qd,qn29.0,KLOTILDE,klotilde,,
qd,qn29.0,SIE,sie,,
qd,qn29.0,JAKOB,jakob,,
qd,qn29.0,WELLENSCHLAG,wellenschlag,,
qd,qn29.0,GLATT,glatt,,
qd,qn29.0,APOLLONIA,apollonia,,
qd,qn29.0,FAUSTIN,faustin,,
qd,qn29.0,REGINE,regine,,
qd,qn29.0,GRAF VON FLAMBOURG,graf_von_flambourg,,
