corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,swzz.0,2543,34627,0,2557,9696,0
qd,swzz.0,2543,34627,0,9708,14110,0
qd,swzz.0,2543,34627,0,14124,17744,0
qd,swzz.0,2543,34627,0,17758,21245,0
qd,swzz.0,2543,34627,0,21259,34627,0
qd,swzz.0,34643,53517,0,34657,53517,0
qd,swzz.0,53531,92852,0,53545,68858,0
qd,swzz.0,53531,92852,0,68872,92852,0
qd,swzz.0,92868,103775,0,92882,103775,0
qd,swzz.0,103791,111948,0,103805,110773,0
qd,swzz.0,103791,111948,0,110785,111948,0
