corpus,drama,figure_surface,figure_id,Gender,Age
qd,kmdt.0,EMMA,emma,,
qd,kmdt.0,EWELINE,eweline,,
qd,kmdt.0,MAGISTER,magister,,
qd,kmdt.0,BARON,baron,,
qd,kmdt.0,JULIUS,julius,,
qd,kmdt.0,GOTTLIEB,gottlieb,,
qd,kmdt.0,FRITZE,fritze,,
qd,kmdt.0,BARBARA,barbara,,
qd,kmdt.0,GUSTAV,gustav,,
qd,kmdt.0,JULIUS KRABBE,julius_krabbe,,
qd,kmdt.0,PELLMANN,pellmann,,
qd,kmdt.0,KRABBE,krabbe,,
qd,kmdt.0,KLARA,klara,,
