corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,qdj2.0,Der Turm,de,"Hofmannsthal, Hugo von",118552759,,,1924,1924,1948,0
