corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,r121.0,choralartiger_gesang,4,
qd,r121.0,der_fremde,5,
qd,r121.0,stimme_5.7,7,
qd,r121.0,anführer,17,
qd,r121.0,erste_maske,18,
qd,r121.0,dritte_maske,20,
qd,r121.0,studentenchor,8,
qd,r121.0,die_leichenträger,16,
qd,r121.0,erster_leichenträger,14,
qd,r121.0,helene,13,
qd,r121.0,gerichtsdiener,21,
qd,r121.0,käthe,1,
qd,r121.0,diether,0,
qd,r121.0,faust,3,
qd,r121.0,zweiter_leichenträger,15,
qd,r121.0,zweiter_student,11,
qd,r121.0,wagner,2,
qd,r121.0,erster_student,10,
qd,r121.0,dritter_student,12,
qd,r121.0,studenten,9,
qd,r121.0,dumpfe_stimme,6,
qd,r121.0,zweite_maske,19,
