corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdk1.0,ERSTE FRAU,erste_frau,,
qd,qdk1.0,JUNGE FRAU,junge_frau,,
qd,qdk1.0,DER JÜNGLING,der_jüngling,,
qd,qdk1.0,GESANG DER SKLAVINNEN,gesang_der_sklavinnen,,
qd,qdk1.0,ZWEITER MANN,zweiter_mann,,
qd,qdk1.0,ERSTER MANN,erster_mann,,
qd,qdk1.0,DRITTE FRAU,dritte_frau,,
qd,qdk1.0,ADMET,admet,,
qd,qdk1.0,EIN SEHR ALTER MANN,ein_sehr_alter_mann,,
qd,qdk1.0,MEHRERE,mehrere,,
qd,qdk1.0,DER KLEINE EUMELOS,der_kleine_eumelos,,
qd,qdk1.0,IRGENDEINER,irgendeiner,,
qd,qdk1.0,STIMME,stimme,,
qd,qdk1.0,DER KÖNIG,der_könig,,
qd,qdk1.0,EINER ODER MEHRERE,einer_oder_mehrere,,
qd,qdk1.0,ZWEITE FRAU,zweite_frau,,
qd,qdk1.0,ALKESTIS,alkestis,,
qd,qdk1.0,DER ALTE SKLAVE,der_alte_sklave,,
qd,qdk1.0,DIE ÄLTEREN FRAUEN,die_älteren_frauen,,
qd,qdk1.0,DER TOD,der_tod,,
qd,qdk1.0,EIN ÄLTERER,ein_älterer,,
qd,qdk1.0,EIN JUNGER MANN,ein_junger_mann,,
qd,qdk1.0,HERAKLES,herakles,,
qd,qdk1.0,DRITTER MANN,dritter_mann,,
qd,qdk1.0,PHERES,pheres,,
qd,qdk1.0,SKLAVIN,sklavin,,
qd,qdk1.0,STIMMEN,stimmen,,
qd,qdk1.0,DER ALTE MANN,alter_mann,,
qd,qdk1.0,APOLLON,apollon,,
qd,qdk1.0,DIE JÜNGEREN FRAUEN,die_jüngeren_frauen,,
qd,qdk1.0,DER SKLAVE,der_sklave,,
qd,qdk1.0,ANDERE,andere,,
qd,qdk1.0,EIN EDLER,ein_edler,,
