corpus,drama,figure_surface,figure_id,Gender,Age
qd,x4vq.0,RICHERS,richers,,
qd,x4vq.0,MEHRERE RÄTHE,mehrere_räthe,,
qd,x4vq.0,THEIR,their,,
qd,x4vq.0,KÖNIG,erik,,
qd,x4vq.0,BRASKE,braske,,
qd,x4vq.0,EDELKNABE,edelknabe,,
qd,x4vq.0,HASKO,hasko,,
qd,x4vq.0,JÖRAN,jöran,,
qd,x4vq.0,HAUPTMANN,hauptmann,,
qd,x4vq.0,EINIGE,einige,,
qd,x4vq.0,EIN RATH,ein_rath,,
qd,x4vq.0,KAMMERHERR,kammerherr,,
qd,x4vq.0,SIEGMUND,siegmund,,
qd,x4vq.0,RATHSDIENER,rathsdiener,,
qd,x4vq.0,STEN,sten,,
qd,x4vq.0,KÖNIGINN,königinn,,
qd,x4vq.0,EINIGE RÄTHE,einige_räthe,,
qd,x4vq.0,STRUEN,struen,,
qd,x4vq.0,WOLOWSKY,wolowsky,,
qd,x4vq.0,BOTWID,botwid,,
qd,x4vq.0,JOHANN,johann,,
qd,x4vq.0,PAGE,page,,
qd,x4vq.0,GRUSKEL,gruskel,,
qd,x4vq.0,CATHARINA,catharina,,
qd,x4vq.0,EINER,einer,,
