corpus,drama,figure_surface,figure_id,Gender,Age
qd,strq.0,HILARIS,hilaris,,
qd,strq.0,DIE VÄTER,die_väter,,
qd,strq.0,ALLE GESELLEN,alle_gesellen,,
qd,strq.0,WIRTIN,wirtin,,
qd,strq.0,FREMDER,fremder,,
qd,strq.0,ERSTER GESELL,erster_gesell,,
qd,strq.0,CHOR DER ALTEN ZAUBERER,chor_der_alten_zauberer,,
qd,strq.0,HANDWERKSBURSCH,handwerksbursch,,
qd,strq.0,STELLARIS,stellaris,,
qd,strq.0,HANNERL,hannerl,,
qd,strq.0,ALLE WEIBER,alle_weiber,,
qd,strq.0,STIMMEN,stimmen,,
qd,strq.0,CAMILLA,camilla,,
qd,strq.0,LUMPAZI,lumpazi,,
qd,strq.0,FLUDRIBUS,fludribus,,
qd,strq.0,FASSEL,fassel,,
qd,strq.0,HACKAUF,hackauf,,
qd,strq.0,FORTUNA,fortuna,,
qd,strq.0,ZWIRN,zwirn,,
qd,strq.0,MALER,maler,,
qd,strq.0,WINDWACHEL,windwachel,,
qd,strq.0,HOBELMANN,hobelmann,,
qd,strq.0,MYSTIFAX,mystifax,,
qd,strq.0,HAUSIERER,hausierer,,
qd,strq.0,ZWEITER GESELL,zweiter_gesell,,
qd,strq.0,BRILLANTINE,brillantine,,
qd,strq.0,PEPPI,peppi,,
qd,strq.0,DIE SÖHNE,die_söhne,,
qd,strq.0,LEIM,leim,,
qd,strq.0,ERSTER BEDIENTER,erster_bedienter,,
qd,strq.0,GERTRAUD,gertraud,,
qd,strq.0,AMOROSA,amorosa,,
qd,strq.0,CHOR DER GESELLSCHAFT,chor_der_gesellschaft,,
qd,strq.0,PANTSCH,pantsch,,
qd,strq.0,KNIEREIM,kniereim,,
qd,strq.0,ZWEITER BEDIENTER,zweiter_bedienter,,
qd,strq.0,CHOR,chor,,
qd,strq.0,KNIERIEM,knieriem,,
qd,strq.0,SEPHERL,sepherl,,
qd,strq.0,EIN ZIMMERMANN,ein_zimmermann,,
qd,strq.0,PALPITI,palpiti,,
qd,strq.0,RESERL,reserl,,
qd,strq.0,LAURA,laura,,
qd,strq.0,LÜFTIG,lüftig,,
qd,strq.0,ALLE BAUERN,alle_bauern,,
qd,strq.0,STRUDL,strudl,,
