corpus,drama,figure_surface,figure_id,Gender,Age
qd,v3tw.0,SCHWESTER,schwester,,
qd,v3tw.0,Diener im Elisabetinum,diener_elisabetinum,,
qd,v3tw.0,KULKA,kulka,,
qd,v3tw.0,LÖWENSTEIN,löwenstein,,
qd,v3tw.0,BERNHARDI,bernhardi,,
qd,v3tw.0,AMTSDIENER,amtsdiener,,
qd,v3tw.0,OSKAR,oskar,,
qd,v3tw.0,CYPRIAN,ctprian,,
qd,v3tw.0,DIENER,diener_bernhardi,,
qd,v3tw.0,PFLUGFELDER,flugfelder,,
qd,v3tw.0,WENGER,wenger,,
qd,v3tw.0,SCHREIMANN,schreimann,,
qd,v3tw.0,ADLER,adler,,
qd,v3tw.0,PFARRER,pfarrer,,
qd,v3tw.0,FEUERMANN,feuermann,,
qd,v3tw.0,HOCHROITZPOINTNER,hochroitzpointner,,
qd,v3tw.0,FILITZ,filitz,,
qd,v3tw.0,HOFRAT,hofrat,,
qd,v3tw.0,FLINT,flint,,
qd,v3tw.0,EBENWALD,ebenwald,,
qd,v3tw.0,GOLDENTHAL,goldenthal,,
qd,v3tw.0,KURT,kurt,,
qd,v3tw.0,TUGENDVETTER,tugendvetter,,
