corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qdmd.0,elemer,5,
qd,qdmd.0,die_fiakermilli,12,
qd,qdmd.0,adelaide,1,
qd,qdmd.0,piccolo,13,
qd,qdmd.0,matteo,3,
qd,qdmd.0,welko,9,
qd,qdmd.0,lamoral,10,
qd,qdmd.0,die_drei_spieler,16,
qd,qdmd.0,waldner,6,
qd,qdmd.0,zimmerkellner,7,
qd,qdmd.0,einer_der_spieler,15,
qd,qdmd.0,dominik,11,
qd,qdmd.0,mandryka,8,
qd,qdmd.0,zdenka,2,
qd,qdmd.0,kartenaufschlägerin,0,
qd,qdmd.0,fiaker,17,
qd,qdmd.0,arabella,4,
qd,qdmd.0,die_gäste,14,
