corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn3v.0,2946,32972,0,2967,13442,0
qd,vn3v.0,2946,32972,0,13456,27594,0
qd,vn3v.0,2946,32972,0,27610,32972,0
qd,vn3v.0,32989,77472,0,33011,43469,0
qd,vn3v.0,32989,77472,0,43483,52989,0
qd,vn3v.0,32989,77472,0,53004,56355,0
qd,vn3v.0,32989,77472,0,56370,77472,0
qd,vn3v.0,77489,100690,0,77511,82508,0
qd,vn3v.0,77489,100690,0,82522,100690,0
qd,vn3v.0,100707,144159,0,100729,111623,0
qd,vn3v.0,100707,144159,0,111637,118026,0
qd,vn3v.0,100707,144159,0,118040,125742,0
qd,vn3v.0,100707,144159,0,125756,144159,0
qd,vn3v.0,144176,171324,0,144198,149222,0
qd,vn3v.0,144176,171324,0,149237,156386,0
qd,vn3v.0,144176,171324,0,156400,163689,0
qd,vn3v.0,144176,171324,0,163703,165617,0
qd,vn3v.0,144176,171324,0,165632,171324,0
qd,vn3v.0,171341,173380,0,171341,173380,0
