corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,ssrf.0,825,20655,0,839,2834,0
qd,ssrf.0,825,20655,0,2847,10104,0
qd,ssrf.0,825,20655,0,10118,10388,0
qd,ssrf.0,825,20655,0,10401,11370,0
qd,ssrf.0,825,20655,0,11383,12452,0
qd,ssrf.0,825,20655,0,12465,15479,0
qd,ssrf.0,825,20655,0,15492,16816,0
qd,ssrf.0,825,20655,0,16829,18972,0
qd,ssrf.0,825,20655,0,18985,20655,0
qd,ssrf.0,20670,43290,0,20684,29392,0
qd,ssrf.0,20670,43290,0,29405,29704,0
qd,ssrf.0,20670,43290,0,29717,31448,0
qd,ssrf.0,20670,43290,0,31462,36389,0
qd,ssrf.0,20670,43290,0,36402,43290,0
qd,ssrf.0,43305,68439,0,43319,49173,0
qd,ssrf.0,43305,68439,0,49186,54806,0
qd,ssrf.0,43305,68439,0,54820,68439,0
qd,ssrf.0,68454,105836,0,68468,70131,0
qd,ssrf.0,68454,105836,0,70144,70399,0
qd,ssrf.0,68454,105836,0,70413,76442,0
qd,ssrf.0,68454,105836,0,76455,85202,0
qd,ssrf.0,68454,105836,0,85215,86153,0
qd,ssrf.0,68454,105836,0,86166,90175,0
qd,ssrf.0,68454,105836,0,90188,94589,0
qd,ssrf.0,68454,105836,0,94602,97327,0
qd,ssrf.0,68454,105836,0,97340,100543,0
qd,ssrf.0,68454,105836,0,100556,102795,0
qd,ssrf.0,68454,105836,0,102808,105836,0
