corpus,drama,figure_surface,figure_id,Gender,Age
qd,rkpt.0,NATHAN,nathan,,
qd,rkpt.0,RECHA,recha,,
qd,rkpt.0,PATRIARCH,patriarch,,
qd,rkpt.0,EIN SKLAVE,ein_sklave,,
qd,rkpt.0,DER TEMPELHERR,tempelherr,,
qd,rkpt.0,KLOSTERBRUDER,klosterbruder,,
qd,rkpt.0,SITTAH,sittah,,
qd,rkpt.0,SALADIN,saladin,,
qd,rkpt.0,DAJA,daja,,
qd,rkpt.0,DERWISCH,derwisch,,
qd,rkpt.0,MANSOR,mansor,,
qd,rkpt.0,EIN DRITTER MAMELUCK,ein_dritter_mameluck,,
qd,rkpt.0,DER MAMELUCK,ein_mameluck,,
qd,rkpt.0,ZWEITER MAMELUCK,ein_zweiter_mameluck,,
