corpus,drama,figure_surface,figure_id,Gender,Age
qd,qn2w.0,DER PRINZ,der_prinz,,
qd,qn2w.0,DER SADIST,der_sadist,,
qd,qn2w.0,IRGENDEIN HERR,irgendein_herr,,
qd,qn2w.0,SEIN BRIDGEPARTNER,sein_bridgepartner,,
qd,qn2w.0,DER ANDERE HERR,der_andere_herr,,
qd,qn2w.0,DIE SÄNGERIN,die_sängerin,,
qd,qn2w.0,DER AUFSEHER,der_alte_aufseher,,
qd,qn2w.0,DER JUNGE RECHTSANWALT,ein_junger_rechtsanwalt,,
qd,qn2w.0,DER GESCHWORENE,der_geschworene,,
qd,qn2w.0,EIN JUNGES MÄDCHEN,ein_junges_mädchen,,
qd,qn2w.0,DER STAATSANWALT,der_staatsanwalt,,
qd,qn2w.0,DER OBMANN,der_obmann,,
qd,qn2w.0,DIE GEHILFEN,die_gehilfen,,
qd,qn2w.0,DER MILLIONÄRSSOHN,der_millionärssohn,,
qd,qn2w.0,DER ERSTE,der_erste,,
qd,qn2w.0,EIN JUSTIZBEAMTER,ein_justizbeamter,,
qd,qn2w.0,DER PRÄSIDENT,der_präsident,,
qd,qn2w.0,DER PSYCHIATER,der_psychiater,,
qd,qn2w.0,DER GEISTLICHE,der_geistliche,,
qd,qn2w.0,DER BRUDER,der_bruder,,
qd,qn2w.0,DER DELINQUENT,der_delinquent,,
qd,qn2w.0,CHORUS DAMNATORUM,chorus_damnatorum,,
qd,qn2w.0,DER ANDERE,der_andere,,
qd,qn2w.0,EIN PSYCHIATER,ein_psychiater,,
qd,qn2w.0,DER ÄLTERE RECHTSANWALT,der_ältere,,
qd,qn2w.0,DER DICHTER,der_dichter,,
qd,qn2w.0,DER ANGESPROCHENE,der_angesprochene,,
qd,qn2w.0,DER KRITIKER,der_kritiker,,
qd,qn2w.0,EIN GESCHWORENER,ein_geschworener,,
qd,qn2w.0,DIE EINE DAME,die_eine_dame,,
qd,qn2w.0,DER KOMPONIST,der_komponist,,
qd,qn2w.0,DER VERTEIDIGER,der_verteidiger,,
qd,qn2w.0,DER BEHÄBIGE HERR,der_behäbige_herr,,
qd,qn2w.0,DER PARTNER DES STAATSANWALTES,der_partner_des_staatsanwaltes,,
qd,qn2w.0,DER ZWEITE,der_zweite,,
qd,qn2w.0,DIE DAME DES HAUSES,die_dame,,
qd,qn2w.0,DER GEFÄNGNISDIREKTOR,der_gefängnisdirektor,,
qd,qn2w.0,EIN BRIDGESPIELER,ein_bridgespieler,,
qd,qn2w.0,DIE ANDERE DAME,die_andere_dame,,
qd,qn2w.0,DER GRAF,der_graf,,
qd,qn2w.0,VERWORRENE STIMMEN,verworrene_stimmen,,
