corpus,drama,figure_surface,figure_id,Gender,Age
qd,vn0h.0,MIRANDA,miranda,,
qd,vn0h.0,STEPHANO,stephano,,
qd,vn0h.0,BOOTSMANN,bootsmann,,
qd,vn0h.0,CHOR,chor,,
qd,vn0h.0,ADRIAN,adrian,,
qd,vn0h.0,ARIEL,ariel,,
qd,vn0h.0,FERDINAND,ferdinand,,
qd,vn0h.0,IRIS,iris,,
qd,vn0h.0,ZERSTREUTE STIMMEN,zerstreute_stimmen,,
qd,vn0h.0,ALONSO,alonso,,
qd,vn0h.0,TRINCULO,trinculo,,
qd,vn0h.0,SEBASTIAN,sebastian,,
qd,vn0h.0,MATROSEN,matrosen,,
qd,vn0h.0,CERES,ceres,,
qd,vn0h.0,SCHIFFSPATRON,schiffspatron,,
qd,vn0h.0,FRANCISCO,francisco,,
qd,vn0h.0,JUNO,juno,,
qd,vn0h.0,CALIBAN,caliban,,
qd,vn0h.0,PROSPERO,prospero,,
qd,vn0h.0,ANTONIO,antonio,,
qd,vn0h.0,GONZALO,gonzalo,,
