corpus,drama,figure_surface,figure_id,Gender,Age
qd,pgp7.0,ALFRED,alfred,,
qd,pgp7.0,MURRAY,murray,,
qd,pgp7.0,FRANK,frank,,
qd,pgp7.0,MELANIE,melanie,,
qd,pgp7.0,FROSCH,frosch,,
qd,pgp7.0,IVAN,ivan,,
qd,pgp7.0,MINNI,minni,,
qd,pgp7.0,ORLOFSKY,orlofsky,,
qd,pgp7.0,EISENSTEIN,eisenstein,,
qd,pgp7.0,BLIND,blind,,
qd,pgp7.0,IDA,ida,,
qd,pgp7.0,ADELE,adele,,
qd,pgp7.0,DIE HERREN,die_herren,,
qd,pgp7.0,CHOR DER GÄSTE,chor_der_gäste,,
qd,pgp7.0,ROSALINDE,rosalinde,,
qd,pgp7.0,FALKE,falke,,
qd,pgp7.0,NATALIE,natalie,,
qd,pgp7.0,FELICITAS,felicitas,,
qd,pgp7.0,HERMINE,hermine,,
qd,pgp7.0,CARIKONI,carikoni,,
qd,pgp7.0,DIE DAMEN,mehrere_damen,,
qd,pgp7.0,SIDI,sidi,,
qd,pgp7.0,CHOR,chor,,
qd,pgp7.0,RAMUSIN,ramusin,,
qd,pgp7.0,FAUSTINE,faustine,,
qd,pgp7.0,ALI BEY,ali_bey,,
