corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vn3b.0,schaal,19,
qd,vn3b.0,evans,3,
qd,vn3b.0,fenton,6,
qd,vn3b.0,robin,17,
qd,vn3b.0,hobgoblin,11,
qd,vn3b.0,anne,0,
qd,vn3b.0,schmächtig,20,
qd,vn3b.0,erster_knecht,12,
qd,vn3b.0,zweiter_knecht,13,
qd,vn3b.0,bardolph,1,
qd,vn3b.0,frau_fluth,8,
qd,vn3b.0,pistol,16,
qd,vn3b.0,fluth,7,
qd,vn3b.0,cajus,2,
qd,vn3b.0,feenkönigin,5,
qd,vn3b.0,frau_hurtig,9,
qd,vn3b.0,frau_page,10,
qd,vn3b.0,simpel,21,
qd,vn3b.0,rugby,18,
qd,vn3b.0,falstaff,4,
qd,vn3b.0,nym,14,
qd,vn3b.0,wilhelm,22,
qd,vn3b.0,page,15,
qd,vn3b.0,wirt,23,
