corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,pn22.0,336,13671,0,350,6571,0
qd,pn22.0,336,13671,0,6585,13671,0
qd,pn22.0,13687,36646,0,13701,15089,0
qd,pn22.0,13687,36646,0,15103,16513,0
qd,pn22.0,13687,36646,0,16528,19828,0
qd,pn22.0,13687,36646,0,19841,19987,0
qd,pn22.0,13687,36646,0,20001,20595,0
qd,pn22.0,13687,36646,0,20610,30276,0
qd,pn22.0,13687,36646,0,30289,32464,0
qd,pn22.0,13687,36646,0,32478,36646,0
qd,pn22.0,36661,59121,0,36675,37375,0
qd,pn22.0,36661,59121,0,37389,37765,0
qd,pn22.0,36661,59121,0,37778,43737,0
qd,pn22.0,36661,59121,0,43750,47637,0
qd,pn22.0,36661,59121,0,47650,48562,0
qd,pn22.0,36661,59121,0,48576,54476,0
qd,pn22.0,36661,59121,0,54490,55749,0
qd,pn22.0,36661,59121,0,55763,56259,0
qd,pn22.0,36661,59121,0,56272,57343,0
qd,pn22.0,36661,59121,0,57356,58642,0
qd,pn22.0,36661,59121,0,58655,59121,0
qd,pn22.0,59136,85711,0,59150,59617,0
qd,pn22.0,59136,85711,0,59632,64410,0
qd,pn22.0,59136,85711,0,64423,66442,0
qd,pn22.0,59136,85711,0,66455,67915,0
qd,pn22.0,59136,85711,0,67928,68062,0
qd,pn22.0,59136,85711,0,68075,74305,0
qd,pn22.0,59136,85711,0,74318,74692,0
qd,pn22.0,59136,85711,0,74705,77779,0
qd,pn22.0,59136,85711,0,77792,79248,0
qd,pn22.0,59136,85711,0,79262,81123,0
qd,pn22.0,59136,85711,0,81136,82709,0
qd,pn22.0,59136,85711,0,82723,83230,0
qd,pn22.0,59136,85711,0,83243,83418,0
qd,pn22.0,59136,85711,0,83432,84616,0
qd,pn22.0,59136,85711,0,84630,85127,0
qd,pn22.0,59136,85711,0,85141,85711,0
qd,pn22.0,85726,110286,0,85740,87611,0
qd,pn22.0,85726,110286,0,87625,96015,0
qd,pn22.0,85726,110286,0,96028,96375,0
qd,pn22.0,85726,110286,0,96390,98055,0
qd,pn22.0,85726,110286,0,98069,99368,0
qd,pn22.0,85726,110286,0,99382,100038,0
qd,pn22.0,85726,110286,0,100053,103434,0
qd,pn22.0,85726,110286,0,103447,103802,0
qd,pn22.0,85726,110286,0,103815,110286,0
