corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,tz6r.0,915,30631,0,929,5080,0
qd,tz6r.0,915,30631,0,5095,14732,0
qd,tz6r.0,915,30631,0,14747,19901,0
qd,tz6r.0,915,30631,0,19914,29175,0
qd,tz6r.0,915,30631,0,29188,30631,0
qd,tz6r.0,30646,66536,0,30660,32479,0
qd,tz6r.0,30646,66536,0,32492,36887,0
qd,tz6r.0,30646,66536,0,36901,39001,0
qd,tz6r.0,30646,66536,0,39015,41538,0
qd,tz6r.0,30646,66536,0,41551,45297,0
qd,tz6r.0,30646,66536,0,45311,52099,0
qd,tz6r.0,30646,66536,0,52113,66536,0
qd,tz6r.0,66551,96752,0,66565,70455,0
qd,tz6r.0,66551,96752,0,70468,72098,0
qd,tz6r.0,66551,96752,0,72111,77215,0
qd,tz6r.0,66551,96752,0,77228,84896,0
qd,tz6r.0,66551,96752,0,84909,87479,0
qd,tz6r.0,66551,96752,0,87493,89235,0
qd,tz6r.0,66551,96752,0,89248,89709,0
qd,tz6r.0,66551,96752,0,89720,95489,0
qd,tz6r.0,66551,96752,0,95502,96752,0
qd,tz6r.0,96765,119599,0,96779,99099,0
qd,tz6r.0,96765,119599,0,99112,99667,0
qd,tz6r.0,96765,119599,0,99681,100462,0
qd,tz6r.0,96765,119599,0,100475,104228,0
qd,tz6r.0,96765,119599,0,104242,110182,0
qd,tz6r.0,96765,119599,0,110195,114892,0
qd,tz6r.0,96765,119599,0,114905,119599,0
qd,tz6r.0,119614,139210,0,119628,134020,0
qd,tz6r.0,119614,139210,0,134033,136450,0
qd,tz6r.0,119614,139210,0,136463,139210,0
