corpus,drama,figure_surface,figure_id,Gender,Age
qd,w40n.0,MICHALSKI,michalski,,
qd,w40n.0,LOTHAR,lothar,,
qd,w40n.0,FRAU MÜHLINGK,frau_mühlingk,,
qd,w40n.0,FRAU HEBENSTREIT,frau_hebenstreit,,
qd,w40n.0,WILHELM,wilhelm,,
qd,w40n.0,FRAU HEINECKE,frau_heinecke,,
qd,w40n.0,AUGUSTE,auguste,,
qd,w40n.0,CURT,curt,,
qd,w40n.0,ROBERT,robert,,
qd,w40n.0,ALMA,alma,,
qd,w40n.0,TRAST,trast,,
qd,w40n.0,MÜHLINGK,mühlingk,,
qd,w40n.0,LENORE,lenore,,
qd,w40n.0,HUGO,hugo,,
qd,w40n.0,HEINECKE,heinecke,,
