corpus,drama,figure_surface,figure_id,Gender,Age
qd,t97f.0,NACHTIGALL,nachtigall,,
qd,t97f.0,ALLE DICHTER,alle_dichter,,
qd,t97f.0,NARR,narr,,
qd,t97f.0,VIPRIA,vipria,,
qd,t97f.0,APOLLO,apollo,,
qd,t97f.0,VOLK,volk,,
qd,t97f.0,CHOR,chor,,
qd,t97f.0,EIN DICHTER,ein_dichter,,
qd,t97f.0,AFFRIDURO,affriduro,,
qd,t97f.0,SPENGLER,spengler,,
qd,t97f.0,FREMDER,fremder,,
qd,t97f.0,ARROGANTIA,arrogantia,,
qd,t97f.0,ODI,odi,,
qd,t97f.0,MEHRERE GÄSTE,mehrere_gäste,,
qd,t97f.0,ZAUBERSCHWESTERN,zauberschwestern,,
qd,t97f.0,KELLNER,kellner,,
qd,t97f.0,DIE PHANTASIE,phantasie,,
qd,t97f.0,SCHUSTER,schuster,,
qd,t97f.0,MEHRERE,mehrere,,
qd,t97f.0,AMPHIO,amphio,,
qd,t97f.0,DISTICHON,distichon,,
qd,t97f.0,WIRT,wirt,,
qd,t97f.0,HERMIONE,hermione,,
