corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,kw8v.0,649,22369,0,663,7941,0
qd,kw8v.0,649,22369,0,7954,11742,0
qd,kw8v.0,649,22369,0,11755,12222,0
qd,kw8v.0,649,22369,0,12236,16521,0
qd,kw8v.0,649,22369,0,16534,17815,0
qd,kw8v.0,649,22369,0,17828,18730,0
qd,kw8v.0,649,22369,0,18744,22369,0
qd,kw8v.0,22384,37458,0,22398,24125,0
qd,kw8v.0,22384,37458,0,24139,26891,0
qd,kw8v.0,22384,37458,0,26904,27674,0
qd,kw8v.0,22384,37458,0,27687,28999,0
qd,kw8v.0,22384,37458,0,29010,29377,0
qd,kw8v.0,22384,37458,0,29390,30630,0
qd,kw8v.0,22384,37458,0,30643,37458,0
qd,kw8v.0,37474,59145,0,37488,41138,0
qd,kw8v.0,37474,59145,0,41152,41902,0
qd,kw8v.0,37474,59145,0,41915,42348,0
qd,kw8v.0,37474,59145,0,42361,43397,0
qd,kw8v.0,37474,59145,0,43410,44382,0
qd,kw8v.0,37474,59145,0,44396,47748,0
qd,kw8v.0,37474,59145,0,47761,48821,0
qd,kw8v.0,37474,59145,0,48834,50724,0
qd,kw8v.0,37474,59145,0,50737,55328,0
qd,kw8v.0,37474,59145,0,55341,57869,0
qd,kw8v.0,37474,59145,0,57882,59145,0
